Date,Currency,Rate,Bid,Ask
2017-11-14,BRL,3.790931984229795,3.7833501202613355,3.7985138481982545
2017-11-14,INR,69.87405491451419,69.73430680468516,70.01380302434322
2017-11-15,EUR,0.8539088535066048,0.8522010357995916,0.8556166712136181
2017-11-15,GBP,0.7583761247291884,0.75685937247973,0.7598928769786467
2017-11-15,JPY,110.10441508191843,109.88420625175459,110.32462391208227
2017-11-15,CAD,1.2595829594652395,1.257063793546309,1.26210212538417
2017-11-15,AUD,1.2972140897593931,1.2946196615798744,1.2998085179389118
2017-11-15,CHF,0.9887221159488904,0.9867446717169925,0.9906995601807882
2017-11-15,CNY,6.49887753641839,6.485879781345553,6.511875291491227
2017-11-15,MXN,19.195736445533047,19.15734497264198,19.234127918424115
2017-11-15,BRL,3.8000289415650057,3.792428883681876,3.8076289994481356
2017-11-15,INR,69.35015589752105,69.211455585726,69.4888562093161
2017-11-16,EUR,0.8463580645785104,0.8446653484493534,0.8480507807076674
2017-11-16,GBP,0.751552383763968,0.7500492789964401,0.753055488531496
2017-11-16,JPY,109.83701248306323,109.61733845809711,110.05668650802936
2017-11-16,CAD,1.252901580618517,1.25039577745728,1.2554073837797541
2017-11-16,AUD,1.3137333460950804,1.3111058794028903,1.3163608127872706
2017-11-16,CHF,0.9769789137510231,0.975024955923521,0.9789328715785252
2017-11-16,CNY,6.518165606008663,6.505129274796645,6.53120193722068
2017-11-16,MXN,19.102345719973716,19.06414102853377,19.140550411413663
2017-11-16,BRL,3.808216262142299,3.8005998296180143,3.8158326946665833
2017-11-16,INR,70.28511853065336,70.14454829359205,70.42568876771468
2017-11-17,EUR,0.8566609599368163,0.8549476380169427,0.85837428185669
2017-11-17,GBP,0.7492695159291269,0.7477709768972687,0.7507680549609852
2017-11-17,JPY,110.69541380552026,110.47402297790921,110.9168046331313
2017-11-17,CAD,1.2431917598497473,1.2407053763300477,1.2456781433694468
2017-11-17,AUD,1.2882180499820888,1.2856416138821245,1.290794486082053
2017-11-17,CHF,0.973236889274426,0.9712904154958771,0.9751833630529748
2017-11-17,CNY,6.48947645417402,6.476497501265672,6.502455407082368
2017-11-17,MXN,18.956710764344553,18.918797342815864,18.994624185873242
2017-11-17,BRL,3.7658871157696687,3.7583553415381292,3.7734188900012082
2017-11-17,INR,70.15903136132586,70.0187132986032,70.29934942404851
2017-11-18,EUR,0.8525348752079951,0.8508298054575791,0.854239944958411
2017-11-18,GBP,0.7558383068069909,0.754326630193377,0.7573499834206049
2017-11-18,JPY,109.64698579763137,109.42769182603611,109.86627976922664
2017-11-18,CAD,1.248930774573145,1.2464329130239988,1.2514286361222913
2017-11-18,AUD,1.2920787145771282,1.289494557147974,1.2946628720062825
2017-11-18,CHF,0.9783134107348946,0.9763567839134248,0.9802700375563644
2017-11-18,CNY,6.50288244488195,6.489876679992187,6.515888209771714
2017-11-18,MXN,19.0354259804979,18.997355128536906,19.073496832458897
2017-11-18,BRL,3.7949717967428964,3.7873818531494106,3.8025617403363823
2017-11-18,INR,69.70734181067753,69.56792712705618,69.84675649429889
2017-11-19,EUR,0.841524908576427,0.8398418587592742,0.8432079583935799
2017-11-19,GBP,0.7514934516614542,0.7499904647581312,0.7529964385647772
2017-11-19,JPY,109.61945014475572,109.4002112444662,109.83868904504523
2017-11-19,CAD,1.2537046648244388,1.2511972554947899,1.2562120741540876
2017-11-19,AUD,1.3029139689198577,1.3003081409820179,1.3055197968576975
2017-11-19,CHF,0.9764639071362996,0.974510979322027,0.9784168349505722
2017-11-19,CNY,6.548971471550458,6.5358735286073575,6.562069414493559
2017-11-19,MXN,18.886876050353838,18.84910229825313,18.924649802454546
2017-11-19,BRL,3.8227762754099808,3.815130722859161,3.8304218279608007
2017-11-19,INR,70.13914810549043,69.99886980927946,70.27942640170141
2017-11-20,EUR,0.852432781905598,0.8507279163417868,0.8541376474694092
2017-11-20,GBP,0.752179639033975,0.7506752797559071,0.7536839983120429
2017-11-20,JPY,109.71895795947876,109.4995200435598,109.93839587539772
2017-11-20,CAD,1.2453850000951519,1.2428942300949615,1.2478757700953422
2017-11-20,AUD,1.3141515254879534,1.3115232224369775,1.3167798285389294
2017-11-20,CHF,0.977423679051664,0.9754688316935607,0.9793785264097674
2017-11-20,CNY,6.457696603032232,6.444781209826167,6.470611996238296
2017-11-20,MXN,19.16496255798845,19.12663263287247,19.203292483104427
2017-11-20,BRL,3.794797623702936,3.78720802845553,3.802387218950342
2017-11-20,INR,69.74085642452216,69.60137471167312,69.88033813737121
2017-11-21,EUR,0.8468363193186295,0.8451426466799922,0.8485299919572667
2017-11-21,GBP,0.7500456195745876,0.7485455283354384,0.7515457108137368
2017-11-21,JPY,110.04599664015356,109.82590464687325,110.26608863343387
2017-11-21,CAD,1.2476924103586118,1.2451970255378946,1.250187795179329
2017-11-21,AUD,1.2999583405656119,1.2973584238844806,1.3025582572467431
2017-11-21,CHF,0.974810056343265,0.9728604362305785,0.9767596764559515
2017-11-21,CNY,6.4888318216144825,6.475854157971254,6.501809485257711
2017-11-21,MXN,18.925992789193067,18.888140803614682,18.963844774771452
2017-11-21,BRL,3.8138287069027306,3.806201049488925,3.821456364316536
2017-11-21,INR,70.56471610060838,70.42358666840717,70.70584553280959
2017-11-22,EUR,0.8451276035690046,0.8434373483618666,0.8468178587761427
2017-11-22,GBP,0.7479946094772315,0.7464986202582771,0.749490598696186
2017-11-22,JPY,110.78330883685697,110.56174221918326,111.00487545453069
2017-11-22,CAD,1.2475495839291069,1.2450544847612486,1.2500446830969651
2017-11-22,AUD,1.2995881871728456,1.2969890107985,1.3021873635471912
2017-11-22,CHF,0.9810708352823603,0.9791086936117955,0.983032976952925
2017-11-22,CNY,6.57382915267099,6.560681494365649,6.586976810976332
2017-11-22,MXN,18.977124414020103,18.939170165192063,19.015078662848143
2017-11-22,BRL,3.7912018292217304,3.783619425563287,3.7987842328801738
2017-11-22,INR,70.73731770832362,70.59584307290697,70.87879234374026
2017-11-23,EUR,0.850823304951488,0.8491216583415849,0.852524951561391
2017-11-23,GBP,0.7510299976689216,0.7495279376735838,0.7525320576642595
2017-11-23,JPY,110.34409405488458,110.1234058667748,110.56478224299435
2017-11-23,CAD,1.2469734256816987,1.2444794788303353,1.249467372533062
2017-11-23,AUD,1.3029728712979225,1.3003669255553267,1.3055788170405183
2017-11-23,CHF,0.9733306099880231,0.9713839487680471,0.9752772712079991
2017-11-23,CNY,6.471328579167701,6.458385922009366,6.484271236326037
2017-11-23,MXN,19.040090177286537,19.002009996931964,19.07817035764111
2017-11-23,BRL,3.8243862662113712,3.8167374936789487,3.832035038743794
2017-11-23,INR,70.5223346930557,70.38129002366959,70.6633793624418
2017-11-24,EUR,0.8493084741169201,0.8476098571686863,0.8510070910651539
2017-11-24,GBP,0.7529545694557012,0.7514486603167898,0.7544604785946125
2017-11-24,JPY,109.77140916523298,109.55186634690251,109.99095198356345
2017-11-24,CAD,1.2531263355018976,1.2506200828308938,1.2556325881729014
2017-11-24,AUD,1.2904994066273399,1.2879184078140853,1.2930804054405944
2017-11-24,CHF,0.9825091678764007,0.980544149540648,0.9844741862121535
2017-11-24,CNY,6.543650955417156,6.530563653506321,6.55673825732799
2017-11-24,MXN,18.840384504987036,18.80270373597706,18.87806527399701
2017-11-24,BRL,3.8057368398955367,3.7981253662157455,3.813348313575328
2017-11-24,INR,70.42329746661883,70.2824508716856,70.56414406155207
2017-11-25,EUR,0.8473394776907214,0.8456447987353399,0.8490341566461028
2017-11-25,GBP,0.7497801025796657,0.7482805423745064,0.7512796627848249
2017-11-25,JPY,109.82745411270756,109.60779920448213,110.04710902093298
2017-11-25,CAD,1.2477749718593296,1.245279421915611,1.2502705218030483
2017-11-25,AUD,1.3053394120077009,1.3027287331836854,1.3079500908317163
2017-11-25,CHF,0.9904485247163425,0.9884676276669098,0.9924294217657752
2017-11-25,CNY,6.561728309187073,6.548604852568698,6.574851765805447
2017-11-25,MXN,18.995201620624687,18.95721121738344,19.033192023865936
2017-11-25,BRL,3.7902719677155896,3.7826914237801583,3.797852511651021
2017-11-25,INR,70.64457223174135,70.50328308727786,70.78586137620483
2017-11-26,EUR,0.8451430845768246,0.843452798407671,0.8468333707459783
2017-11-26,GBP,0.7515920536393392,0.7500888695320606,0.7530952377466179
2017-11-26,JPY,111.20407808896651,110.98166993278858,111.42648624514445
2017-11-26,CAD,1.2610161673269202,1.2584941349922665,1.263538199661574
2017-11-26,AUD,1.2871582451963184,1.2845839287059257,1.289732561686711
2017-11-26,CHF,0.9818057595200189,0.9798421480009789,0.9837693710390589
2017-11-26,CNY,6.487100063246144,6.474125863119652,6.500074263372636
2017-11-26,MXN,18.82349929323671,18.785852294650237,18.861146291823186
2017-11-26,BRL,3.8123912674479192,3.8047664849130234,3.820016049982815
2017-11-26,INR,69.79801380584827,69.65841777823657,69.93760983345997
2017-11-27,EUR,0.8482965928822173,0.8465999996964528,0.8499931860679817
2017-11-27,GBP,0.7493888054070722,0.747890027796258,0.7508875830178864
2017-11-27,JPY,108.58976289632106,108.37258337052842,108.8069424221137
2017-11-27,CAD,1.2489225764578495,1.246424731304934,1.2514204216107652
2017-11-27,AUD,1.294382915235417,1.291794149404946,1.2969716810658878
2017-11-27,CHF,0.9854190485616481,0.9834482104645248,0.9873898866587714
2017-11-27,CNY,6.473422403623194,6.460475558815947,6.4863692484304405
2017-11-27,MXN,18.978690324939873,18.940732944289994,19.01664770558975
2017-11-27,BRL,3.7946935332253275,3.787104146158877,3.8022829202917783
2017-11-27,INR,69.39195237860544,69.25316847384823,69.53073628336264
2017-11-28,EUR,0.8415018576330527,0.8398188539177867,0.8431848613483188
2017-11-28,GBP,0.7498544007926378,0.7483546919910525,0.751354109594223
2017-11-28,JPY,110.97940455020711,110.7574457411067,111.20136335930752
2017-11-28,CAD,1.2448401377017642,1.2423504574263606,1.2473298179771677
2017-11-28,AUD,1.298631174833795,1.2960339124841276,1.3012284371834626
2017-11-28,CHF,0.9813767689138612,0.9794140153760335,0.9833395224516889
2017-11-28,CNY,6.513190409307084,6.50016402848847,6.526216790125698
2017-11-28,MXN,19.163777579502245,19.12545002434324,19.20210513466125
2017-11-28,BRL,3.8136641161812292,3.806036787948867,3.8212914444135917
2017-11-28,INR,70.21517384493876,70.07474349724889,70.35560419262863
2017-11-29,EUR,0.8393872168057535,0.8377084423721419,0.841065991239365
2017-11-29,GBP,0.7538265042568345,0.7523188512483209,0.7553341572653481
2017-11-29,JPY,110.96571998198408,110.74378854202011,111.18765142194805
2017-11-29,CAD,1.2473756578617812,1.2448809065460575,1.2498704091775048
2017-11-29,AUD,1.3108969338317318,1.3082751399640684,1.3135187276993951
2017-11-29,CHF,0.97656941950684,0.9746162806678262,0.9785225583458537
2017-11-29,CNY,6.536266700821439,6.5231941674197955,6.549339234223082
2017-11-29,MXN,19.002520055759344,18.964515015647827,19.040525095870862
2017-11-29,BRL,3.798145622878295,3.7905493316325383,3.805741914124052
2017-11-29,INR,70.2108520664616,70.07043036232868,70.35127377059452
2017-11-30,EUR,0.8484782230994311,0.8467812666532323,0.8501751795456299
2017-11-30,GBP,0.7462493650913832,0.7447568663612004,0.7477418638215659
2017-11-30,JPY,110.1378477901272,109.91757209454694,110.35812348570745
2017-11-30,CAD,1.2540509739956964,1.251542872047705,1.2565590759436878
2017-11-30,AUD,1.2929853453468454,1.2903993746561517,1.295571316037539
2017-11-30,CHF,0.9767537764140611,0.974800268861233,0.9787072839668892
2017-11-30,CNY,6.4656263224842245,6.4526950698392564,6.478557575129193
2017-11-30,MXN,18.887206746339306,18.84943233284663,18.924981159831983
2017-11-30,BRL,3.8002735372814445,3.7926729902068814,3.8078740843560075
2017-11-30,INR,69.62250997515214,69.48326495520183,69.76175499510245
2017-12-01,EUR,0.8563716617650824,0.8546589184415522,0.8580844050886126
2017-12-01,GBP,0.7473143927577283,0.7458197639722128,0.7488090215432437
2017-12-01,JPY,110.49561084911865,110.2746196274204,110.71660207081689
2017-12-01,CAD,1.2511352398605478,1.2486329693808267,1.2536375103402688
2017-12-01,AUD,1.3104781587364651,1.3078572024189923,1.313099115053938
2017-12-01,CHF,0.9826512462079485,0.9806859437155326,0.9846165487003644
2017-12-01,CNY,6.496146009739649,6.483153717720169,6.509138301759128
2017-12-01,MXN,18.789233708647476,18.751655241230182,18.82681217606477
2017-12-01,BRL,3.7709249466900445,3.7633830967966646,3.7784667965834244
2017-12-01,INR,69.56153571309798,69.42241264167178,69.70065878452418
2017-12-02,EUR,0.8567560676498628,0.8550425555145631,0.8584695797851625
2017-12-02,GBP,0.7483934396299332,0.7468966527506733,0.7498902265091931
2017-12-02,JPY,110.42086415641022,110.2000224280974,110.64170588472304
2017-12-02,CAD,1.2498839802665311,1.2473842123059982,1.252383748227064
2017-12-02,AUD,1.3032163676487576,1.30060993491346,1.305822800384055
2017-12-02,CHF,0.9768075618232195,0.974853946699573,0.9787611769468659
2017-12-02,CNY,6.512126716240333,6.499102462807852,6.525150969672814
2017-12-02,MXN,18.878165588636378,18.840409257459104,18.915921919813652
2017-12-02,BRL,3.7544094251762403,3.746900606325888,3.761918244026593
2017-12-02,INR,69.49106564232112,69.35208351103647,69.63004777360577
2017-12-03,EUR,0.8493847332419241,0.8476859637754403,0.8510835027084079
2017-12-03,GBP,0.7417794266996214,0.7402958678462221,0.7432629855530206
2017-12-03,JPY,110.64312288016114,110.42183663440082,110.86440912592147
2017-12-03,CAD,1.2521680848511796,1.2496637486814772,1.254672421020882
2017-12-03,AUD,1.3078210166085955,1.3052053745753782,1.3104366586418128
2017-12-03,CHF,0.978670134938462,0.9767127946685851,0.9806274752083389
2017-12-03,CNY,6.5065502540079,6.493537153499884,6.519563354515916
2017-12-03,MXN,19.00184540463793,18.963841713828653,19.039849095447206
2017-12-03,BRL,3.7747389264482707,3.7671894485953743,3.782288404301167
2017-12-03,INR,70.09910382972612,69.95890562206667,70.23930203738557
2017-12-04,EUR,0.8454348025379964,0.8437439329329204,0.8471256721430724
2017-12-04,GBP,0.7538368299752023,0.7523291563152519,0.7553445036351527
2017-12-04,JPY,109.18115893768692,108.96279661981154,109.39952125556229
2017-12-04,CAD,1.2452466346580484,1.2427561413887322,1.2477371279273646
2017-12-04,AUD,1.3028427874901871,1.3002371019152068,1.3054484730651674
2017-12-04,CHF,0.9835345060490862,0.981567437036988,0.9855015750611844
2017-12-04,CNY,6.493903160653628,6.48091535433232,6.506890966974935
2017-12-04,MXN,19.091631589497666,19.05344832631867,19.129814852676663
2017-12-04,BRL,3.7984379719498857,3.790841096005986,3.8060348478937853
2017-12-04,INR,70.10733597932142,69.96712130736277,70.24755065128006
2017-12-05,EUR,0.8517768151329462,0.8500732615026804,0.8534803687632121
2017-12-05,GBP,0.7461840718472575,0.7446917037035631,0.747676439990952
2017-12-05,JPY,110.33832648250751,110.1176498295425,110.55900313547252
2017-12-05,CAD,1.2492691147355837,1.2467705765061126,1.2517676529650548
2017-12-05,AUD,1.2987584724069015,1.2961609554620876,1.3013559893517153
2017-12-05,CHF,0.9806261930914145,0.9786649407052317,0.9825874454775974
2017-12-05,CNY,6.492068475254687,6.479084338304178,6.505052612205196
2017-12-05,MXN,18.86742185433294,18.829687010624273,18.905156698041605
2017-12-05,BRL,3.8172434212519852,3.8096089344094812,3.8248779080944892
2017-12-05,INR,70.47511244333535,70.33416221844868,70.61606266822201
2017-12-06,EUR,0.8413054593921486,0.8396228484733643,0.8429880703109329
2017-12-06,GBP,0.7516886629460209,0.7501852856201289,0.7531920402719129
2017-12-06,JPY,109.28346211153212,109.06489518730905,109.50202903575519
2017-12-06,CAD,1.2424987154229241,1.2400137179920783,1.24498371285377
2017-12-06,AUD,1.2971060582383764,1.2945118461218996,1.2997002703548532
2017-12-06,CHF,0.9798552356415376,0.9778955251702546,0.9818149461128207
2017-12-06,CNY,6.51205033332905,6.499026232662392,6.525074433995708
2017-12-06,MXN,19.01424182558508,18.97621334193391,19.052270309236253
2017-12-06,BRL,3.7785293122400736,3.7709722536155934,3.786086370864554
2017-12-06,INR,69.3224543397192,69.18380943103976,69.46109924839864
2017-12-07,EUR,0.853335929048432,0.8516292571903351,0.855042600906529
2017-12-07,GBP,0.7505583964075875,0.7490572796147723,0.7520595132004027
2017-12-07,JPY,109.28055980774907,109.06199868813357,109.49912092736457
2017-12-07,CAD,1.250941493574993,1.248439610587843,1.2534433765621429
2017-12-07,AUD,1.300325025413257,1.2977243753624306,1.3029256754640834
2017-12-07,CHF,0.9778839250625961,0.975928157212471,0.9798396929127213
2017-12-07,CNY,6.443825401924039,6.430937751120191,6.4567130527278875
2017-12-07,MXN,19.07414704577799,19.035998751686435,19.112295339869547
2017-12-07,BRL,3.7958500541026092,3.788258353994404,3.8034417542108145
2017-12-07,INR,70.16013474285852,70.0198144733728,70.30045501234423
2017-12-08,EUR,0.8528311559861378,0.8511254936741656,0.85453681829811
2017-12-08,GBP,0.7540372925743555,0.7525292179892068,0.7555453671595042
2017-12-08,JPY,110.7226051759363,110.50115996558442,110.94405038628817
2017-12-08,CAD,1.2460548497400816,1.2435627400406015,1.2485469594395617
2017-12-08,AUD,1.3078358164398816,1.3052201448070018,1.3104514880727614
2017-12-08,CHF,0.9803762584705497,0.9784155059536086,0.9823370109874907
2017-12-08,CNY,6.572772891471167,6.559627345688225,6.585918437254109
2017-12-08,MXN,19.079773444159287,19.041613897270967,19.117932991047606
2017-12-08,BRL,3.782068091439654,3.7745039552567747,3.789632227622533
2017-12-08,INR,69.87363035473709,69.73388309402762,70.01337761544656
2017-12-09,EUR,0.8534324383368742,0.8517255734602005,0.8551393032135479
2017-12-09,GBP,0.7490549938270614,0.7475568838394073,0.7505531038147155
2017-12-09,JPY,110.3024782713592,110.08187331481649,110.52308322790192
